dname,label
steamcomunlty.com,1
www-dropbox-com.dropbox.lilyskitchen.skyfencenet.com,1
atendimento.homelogin.ml,1
paypal-webapps-vertify.ferazha.com,1
intrinsicfs.com,0
dibrunamanshyea.it,1
kincrecz.com,1
personal.regankiefiuks.com,1
pydvcquxogpbojj3bhbb.furnishenterprises.com,1
tenpo.biz,0
rexboothtradingroup.com,1
bankofamerica.hotelgreenresidency.com,1
onceambientstore.com,1
23fbdsorjekrjtadsne.xyz,1
dombiltail.com,1
login-account.information-confirmed.work,1
economatica.com,0
updbbtinfoa.com,1
csnaes.uk,1
curhatbidan.com,1
moraazxccq1.000webhostapp.com,1
tulindogruer.net,1
tablerosdelnorte.com,0
poxnora.com,0
mncygdbijhhcgqtxxhcjrmdodx-dot-gloff849483.uk.r.appspot.com,1
wayne213.000webhostapp.com,1
animespire.com,0
kregshop.ru,0
tebimarket.com,0
iathegame.blogspot.com,0
tnscholars.com,0
cravecupcakes.shop,0
avionshop.com,0
smsrecu.godaddysites.com,1
stivencardenas1208.000webhostapp.com,1
mainbabes.com,0
kklzxrpruasuznttzhirmufbgn-dot-gleowayel400503.uc.r.appspot.com,1
kesor.net,0
owis.loeshotels.net,1
update-usaa.com.usahabaru.web.id,1
firstontariopac.ca,0
multiserviciosdelhogar.co,1
zentralkafeteatro.com,1
guiadasacompanhantes.com.br,1
ksouyewwzudine.com,1
mobile.free.moncompte.espace.clients.particuliers.francaisimpayee.fr,1
correo.masousa.com,1
amigaozaoloja.com.br,1
petplus.co.za,0
netflixuser-support.validate-user.activation.safeguard.key.1uh3.verify-netflix0.com,1
civilengineeringiit.com,1
australcollege.com.au,0
gdocs.win,1
www.villagalini.eu,1
marciniwuc.com,0
wluxsleggrswdrzotdnkicqifx-dot-gleowayel400503.uc.r.appspot.com,1
verif-case-purchase-id-96235-584-862.com,1
tentorku.com,0
alreefnational.com,1
pericosonline.com,1
docsiign.ladyofelegance.net,1
myetherwallet-sygn.top,1
lips.org.uk,0
kanthal.com,0
faixasdf.com.br,1
vcnxvbcx.000webhostapp.com,1
audiobookmp3.com,0
xn--ltappen-80a.se,1
postelova.cz,0
dqmtsa.myjino.ru,1
myprofessionalmatchmaker.com,1
allvsall.com,0
pdf-guard.com,1
amzdiscover.com,0
kitishian.com.br,1
lidl.nl,0
bdaffiliates.co,1
utoblog.com,0
gb2zl.com,1
phsea.net,1
ams.com.pl,0
administrar-ordenes.com,1
info300107830f.000webhostapp.com,1
ef7hojsbvojjcablinyi.mbservicesyorkshire.co.uk,1
blackantking.info,1
belsorrisovarese.it,1
magazineloker.com,0
aware.tips,0
noticiasparaempresas.com,1
amazon.update.payment.billing.restore.com.gameoflovez.info,1
confirm-amzn-account-verifyonline-inc-now.demetkentsitesi.com,1
stalkchalk.co.uk,1
icloud-verify-apple-support.com,1
seow0rd.com,0
negarpartition.com,1
chasebankaccountlogin-com3.xyz,1
kine.web4me.fr,1
emicomediainfo.com,1
embreara.com.br,1
boxfilm21.com,0
ginza6.tokyo,0
corizone.net,0
kendalltoyotaofanchorage.com,0
petdookie.com,1
geoross.com,1
sihsmabanah.tk,1
fryingpanboson.com,1
cathedralgreenwave.com,0
nazarilab.ir,0
kwenzatrading.co.za,1
itech.com.pk,1
cygtecnicos.com,0
scarysquids.com,1
camclqlbqtzftmplndts.ahdaaf.org,1
nwd.ly,0
vetprep.com,0
hakimmie.co.id,1
ceyzhofgnmctswhubdytfzwuvq-dot-gleowayel400503.uc.r.appspot.com,1
https.m.facebook.com.ttcysuttlart1999.aylandirow.tmf.org.ru,1
rupeepower.com,0
itdiversa.com,1
briefcaze.com,1
carnavalizados.com.br,0
indeed.fi,0
tracetheglobalone.com,1
manage-payee-admin.com,1
steamcomrnunity.ga,1
rheumatism.sa,1
egsintern.de,0
eenam.com,1
videoscribe.co,0
zwook.ru,0
ilovefernandotorres.com,1
bgcdl.org,0
maasuzmani.com,0
iranloop.ir,0
gabunggroupwa18x.000webhostapp.com,1
slot.gr,0
newthem.com,0
seanrenfrew.com,1
isubeqnbfinans.com,1
antoluxlda.com,1
bindardosanjh.co.uk,1
webike.tw,0
servicopygdl.com,0
refranescortos.com,0
venczer.com,1
jmoraisimoveis.com.br,0
theratepayersdefensefund.com,1
ambasada.us,1
8vdy.com,0
whatsapp-18plus.vizvaz.com,1
patriotcenter.ru,0
limontech.pl,1
florencegusmini.com,1
sicherheitsvorbeugung-schutz.ga,1
www.crmaffari.it,1
encuesta.cx,0
lnx.kifachadhif.it,1
secure.paypal.unlocked-accountinfo-secure.com,1
quallpac.com,1
fracademic.com,0
darnazaroorihai.gq,1
editionsjclattes.fr,0
snapezf.com,1
cucina24restaurant.com,0
jkmurray.com,1
vpnbest.online,0
unpublish-pages.000webhostapp.com,1
compuserve.com,0
klubjoe.cz,0
paulonabais.com,1
demo.shop.xn--blockchin-c2d.com,1
ressys.co.uk,1
weirichdruck.de,0
kelolauangid.masterweb.id,1
teamemployment.ca,1
gihmex.com,1
bemea.com,0
universalpapercupmachines.com,1
condemnatory-corner.000webhostapp.com,1
thekallott.com,1
thetorrent.org,0
likeseg.com.br,1
artlabkeram.ru,1
paypal.com.secure.information.vineyardadvice.com,1
liveteach.fr,1
fmdos.cl,0
webapps9282.serveirc.com,1
obraespiritosanto.blogspot.com,0
pagesecurecheck2017.cf,1
drgutman.squarespace.com,0
testtrytryr.usa.cc,1
caf-fr-espace.com,1
zjhvbhqp.beget.tech,1
xn--etherem-y24c.com,1
aerfal.gq,1
icdastr.com,1
gghzskncx3.harrisdentalsolutions.com,1
bettyskitchen.nl,0
zs0551.cn,0
terafoundation.org,0
zoomdooball.com,0
devsaid.com,0
rinsedaily.com,0
bgh-windeck.de,1
withrows.com,1
signin.e-bay.us-accountid9520580604.sig-eb.me,1
unnik.no,0
terasbeach.ee,0
uvmdap.com,0
pr25511.com,1
macbreaker.com,0
gdsfes.bondflowe.co.za,1
teg-tech.com,1
infoshelp.club,1
perpaduan.gov.my,0
amazy-eth.com,1
shiftthebalance.com,1
muzeumzabawek.men,1
halk-bankparafsparam.com,1
gfyunnwmlfdlcswkkxpgkssgor-dot-gleowayel400503.uc.r.appspot.com,1
onlinemarketingjobs.de,0
fumichal.000webhostapp.com,1
chase.com-verify-your-account-inforrmation.schodrive.info,1
iwatch365.com,0
gxy789.com,0
densest-mistakes.000webhostapp.com,1
hns.sk,0
smartmco.com,1
theguarantybank.com,0
ctomusicdownload.de,0
capev-ven.com,1
itibaninstalacoes.com.br,1
jskis.com,0
teresadugicateachcomau.000webhostapp.com,1
mzdbselbxnwxaqqyuccwmrghfb-dot-gloff849483.uk.r.appspot.com,1
jhygzixkkgxonktoetahxguoyp-dot-gleowayel400503.uc.r.appspot.com,1
aguccistudio.ca,1
dnata.co.uk,0
macizle90.com,0
mercatopk.com,1
lu15am.com.ar,0
showtodaytv.com,0
www.omnitecgroup.com,1
schimanskinyc.com,0
karkiaakriti.com.np,1
voepl.com,1
tebbireyselmobilsube.com,1
hugo.hu,0
j831675.myjino.ru,1
ffri.hr,0
kaspersky.es,0
univision.net.br,0
firebasestorage.googleapis.com,1
interac-deposit.rathorekriti.com,1
zedtbusiness.com.sg,1
ymthsctdktllpeocdiqxhcnfwx-dot-gleowayel400503.uc.r.appspot.com,1
eouesmmcitamjujokysudjzuee-dot-gleowayel400503.uc.r.appspot.com,1
technicaloverload.com,0
jurnaldoc.com,0
itcomputerustaad.weebly.com,0
kuchniakuchnia.pl,0
lajollaplayhouse.org,0
cn54tfw0kw.fgppchg.fgpp.com,1
cdagoiania.com.br,1
free-adup.com,1
cardinalcorp.ml,1
camtube.co,0
streamqobt.com,1
cezantenu.sk,0
mlsend.com,0
wallmirrors.in,1
khbdxzvqrthqusrvqdtjhstvhn-dot-gloff849483.uk.r.appspot.com,1
bankofamerica.com.libfoobar.so,1
mythic-coaching.com,1
mykaterini.wordpress.com,0
meeband2.info,0
egglandsbest.com,0
nbp.pl,0
mediacomtoday.com,0
77zhenia.net,1
massconnects.com,0
friendlyduck.com,0
bloggingfornetworking.com,1
istanbulsackaynak.org,1
webzona-segura1rbn.com,1
rcarpe95.beget.tech,1
signin.eby.de.cy3lzji9lbqaowy.civpro.co.za,1
umfst.ro,0
modhotel.com,0
susfkil.co.uk,1
sixtiesbeatwear.co.uk,0
bunkerhillins.com,0
jammulinks.com,1
signin.eby.de.kgwg25r0hs0frm4.civpro.co.za,1
etherpay.site,1
usmobilestore.com,1
drcoray.com,1
secure-realestatecenter.stage.rsiteweb.com,1
valorrh.com.br,0
aksaraforkids.com,1
wadimail.com,0
mtmaharishi.com,0
ny.worldorthodonticconference.net,1
woqmdmjjmnrlwxcwlxkzwvjxpn-dot-gloff849483.uk.r.appspot.com,1
app.toopfacebook2.xyz,1
ratherer.com,1
hiromaplast.com,1
summitsolutions.ca,0
americanexpress-protection-membership.com,1
lira-apartmani.com,1
michelzappy.com,1
chase-login-com2.xyz,1
settings-identitas.000webhostapp.com,1
justlia.com.br,0
sde.gob.ar,0
itiarg.com,0
ultragames.id,1
fameboxagro.com,1
doctus.ro,0
newsday.com,0
thoxinh.ooo,1
www.m.fb-page245724565-update.xnfgds.com,1
shoeloungeatl.com,1
myhelpfulguides.com,0
myketcar.com,0
techierama.com,0
twoje-konto-sprawdz-szczegoly-netflix.mywire.org,1
mariannaar.xyz,1
dailydreams.epizy.com,1
edudziennik.pl,0
support-zynga83.000webhostapp.com,1
cottonxcotton.com,1
chase-update.allangcruz.com.br,1
fishingadventure.com,0
netflix-confirm.com,1
kycvintage.com,0
contrarianfinance.com,0
groomingfriends.com,1
kosomkhaled.net,1
junctioneducation.com,0
facebook-com506.webnode.com,1
ilesepit.com,1
vseonauke.com,0
masterrconsultas.com,1
altart.cz,0
www.us.kctctour.com,1
lae.hr,0
hibid.com,0
historygames.net,0
grupadellarte.pl,1
instagram.jolims.tk,1
novaopcaomotos.com.br,1
promo-claims.org,1
apple.799866074.cn,1
s1w.co,1
secure03b.chase.com-auth-reverify.huvackly.com,1
onlineteile.com,0
diversant.com,0
gearosplays.wordpress.com,0
green100.vn,0
wakeupanddreamchallenge.info,1
createachange.co.uk,1
glyphicons.com,0
helps-instagram.com,1
apple-id-icloud-appleid.com,1
srscreations.com,0
impexrubber.co.in,1
vmwarebits.com,0
savafrom.com,0
nexerciser.org,1
gostavoscoth.co.za,1
centralnapostaja.com,1
cardplanetindia.com,1
d303.org,0
qkgwfzoqsmhpffexrrvbrkvtiz-dot-gleowayel400503.uc.r.appspot.com,1
buyersguidex.com,0
lostfilmhd720.ru,0
grupoaxo.com,0
kingbushido.tv,0
icloud-br.com,1
vertex28.com,1
botellasceramica.com,0
ksbielsko.pl,0
connexuscu.org,0
denuelsksa2323.000webhostapp.com,1
fcjcwliejqstacvfizomcvthsl-dot-gleowayel400503.uc.r.appspot.com,1
guokr.com,0
postavrobota.cz,0
limithelb.club,1
pamkow.com,1
damiko.ru,0
libek.org.rs,0
tdconsulting.co.ke,1
elsevierperformancemanager.com,0
jimmybigburgers.com,1
metmontot.fr,1
docscloud.download,1
annapurnasaving.com.np,1
maestraasuncion.blogspot.com,0
icpet-intrometic.ro,1
redcenit.com,0
javbobo.com,0
show-do.com,1
nathancalistro.com,1
designsafe.dev,0
motidawoleaye.com,1
kaaboocayman.com,0
www.leaddogweb.com,1
wtocenter.org.tw,0
caliresolutions.com,1
disputed-payypalidcs.com,1
roidatuddiana.id,1
apps472412203281979.apps.fbsbx.com,0
tmlewin.id,1
jfmd1.com,1
nofinancecars.co.za,0
geckopropertyservices.com.au,1
ziraatkazandiriyorr.com,1
qirmaios.org,1
nonsoloparole.com,1
root.rampupelectrical.com.au,1
hastamet.com,0
danasite.wordpress.com,0
kingboss.life,0
chasseywork.com,1
w7.sahajcare.org,1
chatarreriasenbogota.com,1
isac.org.tw,0
goccedespressione.it,1
croquonslavie.fr,0
newstarplastic.co.id,1
vdk-aanvraag.website,1
vghuiolk.ga,1
tesst.smallmoneybigtinz.com,1
loinesperado13.blogspot.com,0
viasaudenaturais.com.br,1
tomassetti.me,0
jaked.com,0
axan.co.uk,1
yapikur.com.tr,1
ileshare-access.com,1
kongrespdgi.com,1
pageunblckssystem.co.nf,1
frogfederation.com,0
lasvegasnevada.gov,0
vseobzornik.ru,0
paypal-security-account.com,1
akubebas.com,0
milq.com,0
agriculture.pk,0
cherryhillmall.com,0
morgenshterntour.ru,0
funnyworldmarket.com,0
migliorigadget.com,1
qkvnekeeqhtqtrymxdkjsutwyf-dot-gleowayel400503.uc.r.appspot.com,1
namsladko.ru,0
poolmaster.com,0
autolikersfree2018.000webhostapp.com,1
mundodeportivo.com,0
information-id.000webhostapp.com,1
imphal.ezwebdesignandseo.com,1
app11.easysendyapp.com,1
nachtvangroningen.nl,0
bitcoinspace.us,0
rfxylaufmqautjhevdlxcrchuv-dot-gloff849483.uk.r.appspot.com,1
garea.org,0
mtslash.me,0
online-bank-login2.xyz,1
crulve.faith,1
linuxmint.com.br,0
octafx.com,0
aztravelo.com,1
solazloscabos.com,0
n225chart.com,0
urbanstanderd.com,1
findmy-verify.info,1
umdasch.com,0
sunshinecoastdaily.com.au,0
wyomingpublicmedia.org,0
zilliqa.online,1
hidalgo.gob.mx,0
fpo.xxx,0
eventgarenaaovfreeheroforyou.000webhostapp.com,1
socioplanet.com,1
confirnupdaters.com,1
nekokuma.com,0
cesarfalls.buzz,1
kanchengzxdfgcv.blogspot.com,0
abanca.pt,0
trailersyestrenos.es,0
clik.pw,0
spkinobe.com,1
rafya.com,0
holnaywfhypspzpixjxxlwdiap-dot-gleowayel400503.uc.r.appspot.com,1
plantepassaros.com,0
dataubgreadidt.info,1
sarathbabuji.com,1
www.diepost.top,1
elithavuzculuk.com,1
servicegenta.be,1
agrouniqum.ro,1
foliums.ru,1
cristoemvos.com,1
security-ads-recovery-pagee.000webhostapp.com,1
biso.cc,0
doregeneracji.pl,1
conductexam.in,0
digantshah.com,1
katholon.de,0
bukkakeglobal.com,0
training8mcorporatemanagement.wordpress.com,0
graphixtraffic.com,1
300polityka.pl,0
barisderin.com,0
lamparasdegres.com.ve,1
duniagaya.id,1
uisqjddceycjitqyzurouofxxk-dot-gleowayel400503.uc.r.appspot.com,1
francisco-ayala.myjino.ru,1
prashagensets.com,1
2d.by,0
dasamusica.com,1
mytruckers.ru,0
reviewrecovery.ml,1
softwarelibrecr.org,0
3dtank.com,0
geegee803.000webhostapp.com,1
saletur.ru,0
713e01df2914d48ec383bed71b4bcb3b-dot-dbenitonline.ey.r.appspot.com,1
hadimo.com,0
revelionsibiu.ro,1
outletpeak.com,0
belladiadev.com,1
hclogistics.co.za,1
gurudeveng.com,1
karbkhcx.beget.tech,1
cswri.res.in,0
wyngatefarms.com,1
evapolar.com,0
hius.org,0
zkqpnjxjwkqvqonvxwqowegsul-dot-gleowayel400503.uc.r.appspot.com,1
kefthymioudevelopment.com,1
xxhlcfqmiadzupjhrpfzvgxmeb-dot-gloff849483.uk.r.appspot.com,1
devitecnologia.com.br,0
rioparkma.com.br,1
facebook.com-profile-100008362948392.site88.net,1
webapps-verification-mnzra-i.cloud,1
alloywheelrefurbishments.com,1
rrlc.bid,1
saffordbuildingco.com,1
rqcgnxdjgvsfhsapuvchudkawn-dot-gleowayel400503.uc.r.appspot.com,1
thegrove.co.uk,0
indyloyaltyclub.com,1
gamekecil.com,0
sgpbusiness.com,0
taiwanembassy.org,0
prosportstransactions.com,0
zoologicosantafe.com,0
barmar.com.tr,0
ckcueqckmvawrfgkvdwoxtyenw-dot-gleowayel400503.uc.r.appspot.com,1
gloomaps.com,0
atlanticinternational.ca,1
flixnetmovi.com,1
mustafatekinay.us,1
rathorekriti.com,1
guide-application-bnpparibas.ma-cle-fr.net,1
stjtvpmcunkrxgdcrwxqefdakh-dot-gleowayel400503.uc.r.appspot.com,1
summititlefl.com,1
cabaniasmimmo.com.ar,1
edinburghyouthmusicfestival.org,1
goldenbet.com,0
rayhigdon.com,0
agrimaroc.ma,0
omgvoice.com,0
myadvtcorner.com,0
dpic.webcindario.com,1
kognitivniskola.cz,0
02zps9iimwo9gukluvz8.maherstcottage.com.au,1
sec.daten-ueberpruefungsservice.net,1
verbodivino.co,0
clipart.com,0
lokanesia.com,0
aurora.org,0
hufimezaj.000webhostapp.com,1
eurostroy50.ru,1
limitdata.net,1
mnyetlherwbllet.com,1
hlemotorbike.com,1
panvit.com.br,1
childrenrehab.ir,0
scotiasrvinfoca.com,1
tastebrandy.de,0
moqups.com,0
fodipuemoa.com,1
kcbzwzgbsoqjtaldeyeincwbty-dot-gloff849483.uk.r.appspot.com,1
tygrove.com,1
update-your-account-information.pedelectric.com.au,1
aljazeerapaints.com,0
eledock.com,0
gawai.info,1
studiolegalebusetto.it,0
nami55.xyz,0
mjjsoluciones.com,1
caswell60.000webhostapp.com,1
carent.ru,0
pulchlorenz.de,0
myetherwallet-hydro.space,1
perifericospcinformatica.blogspot.com,0
man2jakarta.sch.id,1
vitadamamma.com,0
a4uatro.com.br,1
secretmatchclub.com,0
5chajian.com,0
dfgretgg.blogspot.com.co,1
bigchateau.com,0
casacombossa.com.br,1
mobfun.me,0
domastro-membres.ovh,1
ocean-datasolutions.com,1
loveyoulongtie.com,1
ramadan.vallpros-as.com,1
thesingingstage.com,0
chronopost.fr.cpl-livration.com,1
houstonfringefestival.org,1
apple-icloud-location.com,1
kittyzens.com,0
nahkansere.com,1
adidas.com.ar,0
shanson.name,0
illuminiamoilpoggiodistantino.it,1
wealthlic.net,1
daithanhtech.com.vn,1
biodiversityaz.org,0
aiossystem.com,0
trustedeal.com,0
timep.com.au,1
oportunidadesunica.com,1
upgrade-identity.000webhostapp.com,1
sweetmasteringstudio.com,1
bwtfilter.com,0
ngaiwah.com.my,1
manage-review-safely-information.com,1
jualumni-bd.org,1
9mobile.com.ng,0
ovologodo.xyz,1
signin.eby.de.w6plzwos4gqpo7x.civpro.co.za,1
dataprufen.com,1
boilervdom.ru,0
statesmanlike-eight.000webhostapp.com,1
kunduntravel.net,1
h4i4rjwo06kowj4aqd19.littlematchagirl.com.au,1
custom-iyj6.frb.io,1
onlinepakistandramas.com,1
fbivnwbagxgdoxykiutlcfpkfo-dot-gleowayel400503.uc.r.appspot.com,1
weghgroup.com,0
dshjsdhjdsjhdsuydsy6dsuy.000webhostapp.com,1
tackroomstoragecabinets.com,1
afmtechnosciences.com.ng,1
refugioantiaereo.com,0
tasselled-detachmen.000webhostapp.com,1
logbooksforguns.com,0
hostcats.club,0
ezywrap.com,0
karinashop.com.ua,1
usbattlewow.net,1
fredolsentravel.co.uk,0
modena.no,0
information-three.com,1
exclinsxe.com,1
crd.bc.ca,0
ganibaltv.com,0
www.premoldeados.com.co,1
fyxaroo.com,1
mondayemployment.com,1
repre.sk,0
jo4ykw2t.myutilitydomain.com,1
hxxgrhrcyavrnscmwpzwkuvnwx-dot-gleowayel400503.uc.r.appspot.com,1
cjuywhg.paylight.co.za,1
burkinademain.com,0
weyhuiacolretemeofrojzsvpt-dot-gloff849483.uk.r.appspot.com,1
avoinna24.fi,0
bledes.tk,1
pepperi.com,0
michaelrichan.com,1
solobici.es,0
myetnerwallet.com.checkbalance.info,1
wowpan.com.tw,0
todaynotomorow.net,0
rudraksha-rsudraksh-rudrakshabead-rudrakshabeads.com,1
andersenlab.com,0
ivoclarvivadent.ca,0
kuliahpagi.96.lt,1
central-safe-pages.cf,1
stars.ng,0
freemobile.fr-services-facturations.originthenovel.com,1
sctiawebmexico.servepics.com,1
authorizations-wfb.xyz,1
pulgadasacm.com,0
mite.ac.in,1
wm111.net,0
pjlapparel.matainja.com,1
fqgomymtvwgdylpejisdvvcnrg-dot-gloff849483.uk.r.appspot.com,1
hyareview-document.pdf-iso.webapps-security.review-2jk39w92.ccloemb.gq,1
sarkimp3indir.com,0
paypal-active.herokuapp.com,1
schoenerwohnenfarbe.com,0
flocshoppingdoc.com,1
itranscripts.in,0
aliexprnss.com,0
experiontech.com,0
jaxduidefense.net,1
payit2.com,0
lefthandpathdrumbook.com,0
planetinformatweb6.club,1
massageadagio.com,0
gineco.med.br,0
statics.imperdible.cl,1
mawhopon.net,0
frankreport.com,0
globalseoulmates.com,0
englishforstudents.com,0
livesportstreams.com,0
meribatsuno.cf,1
remkasam.ru,0
roxen.com,0
inform7.com,0
edunation.net,0
softlyshine.tumblr.com,0
support-live-chat.com,1
vtriton.com,1
gettyimages.co.nz,0
club1924.com,0
devineindustrial.com,1
latordefer.com,1
smokingsides.com,0
cr-mufg-card--jp.site,1
hurgor.usa.cc,1
bofaverlfy.pe.hu,1
bayaudio.com.au,0
zojirushi.com,0
akademigeridonusum.org,1
webstaffupdate.weebly.com,1
couand.ml,1
chennaimetrorail.org,0
tabelanet2.dominiotemporario.com,1
pvexxbhrrevwqexktufgzdugag-dot-gloff849483.uk.r.appspot.com,1
mrdraper.com,0
yisde.cgffood.vn,1
bizcombd.com,1
xmembytes.com,1
willowplumbing.com.au,1
simplepleasuresadultstore.com,1
banksofamerica.xyz,1
linorobot.org,0
whitneydavisplanning.com,0
croadventure.pl,1
ibertecnica.es,1
filedocudrive.com,1
exterasafe.xyz,1
iwangetherrr.com,1
t3rminall.pw,1
desirehub.net,0
tudari.co.kr,0
baltimorecityschools.org,0
ishba.huajiemu.com,1
itau-looking.oni.cc,1
cnusports.com,0
bigpodcast.com,0
regionalradiologytrendsconference.com,1
kisspornmovies.com,0
hlj.com,0
trbireysel-ziraatbank-mobilsubem.com,1
wkg4jl9foa.kfupgpz6dt.madpendesign.com.au,1
sendreach.com,0
zdravotech.com,1
pcil.blufysh.com,1
santarosa.rs.gov.br,0
volam1vn.com,1
sanmargprojects.com,0
checkpoint-instruction-help.gq,1
saintlawrenceresidences.horizontechsystems.com,1
sunbridgegroup.com,0
afroic.com,0
socialstats.info,0
telesphere.com,0
killingjoke.co.uk,0
ascomputerstore.com,1
makewegol.com,1
goldtimexgroup.com,1
cnyangulumbe.000webhostapp.com,1
allwaterdamagerestoration.com,1
arabiangazette.com,0
rrhawezkqsxjntoxysfmdhclhb-dot-gleowayel400503.uc.r.appspot.com,1
vkjioqzxcvtzshmaygajavnyhq-dot-gleowayel400503.uc.r.appspot.com,1
3028a.alarmandburglarsystems.com.au,1
pxsistemas.com,1
3center.ir,0
gajagabanstore.co.za,1
mrsjuliel06.000webhostapp.com,1
impressaodigitalwrxpress.com.br,0
credisson.com,0
tweakcanalstrike.000webhostapp.com,1
malwarestore.id,1
je-paypal.co.uk,1
paratolmosblog.blogspot.com,0
wildcard.mafe.edu.co,1
protect-09.000webhostapp.com,1
orlandofamilyholiday.com,1
myewhterallet.net,1
fauth.fasting.tk,1
onsexpert.nl,0
directionloan.us,0
gdview.photography,0
cielopromocao.16mb.com,1
www.chuyenvanphong24h.vn,1
hbilabsinc.com,0
rushforme.com,0
magiamystic.com,0
goodlifehoor.se,1
fg45fe.webcindario.com,1
kashmirvision.in,0
everystudent.in,0
thecafeasia.co.uk,1
m.nci8889.com,1
designbuildinstall.net.au,1
greatbarrierreeftourscairns.com.au,0
2mbmrdgm42.melpn4fc5q.madpendesign.com.au,1
corsairlawyers.com.au,1
bekkarihouda.com,1
hajjumrahconnection.com,1
svyatokprofi.ru,0
mutousoft.cn,0
ronautoservice.com,1
infoo-daata.com,1
pointmp4.com,0
host238.hostmonster.com,1
medplusmart.com,0
pornhd.to,0
tescobank.customerservicealerts.cimaport.cl,1
m.lkh8363.com,1
samtabak.com,0
gfom.ru,0
uprlp.com,0
schadeautos.nl,0
aspacegames.com,0
gunkutsaat.bid,1
mezzasphere.com,1
haroldkroesdak.nl,1
elfinancierocr.com,0
serviceseaser.com,1
farcbook.000webhostapp.com,1
agedmaids.com,0
expertsglobal.com,0
winbond.com,0
armyshopat.at,0
kaakli16.beget.tech,1
realtimebiometrics.com,0
petrotalcorp.com,0
crossingsliving.com,0
riopreto.sp.gov.br,0
foodpleasureandhealth.com,0
jaguardriversbop.co.nz,1
remboursemnt-ameliassurance-enligne.com,1
r3imobiliariasc.com.br,1
rmhospitalcalicut.com,1
olkamo-stornierung.com,1
predict.vision,1
neverfxckingquit.com,0
julioarmas.es,0
tarabatestserver.in,1
droppy.sakinadirect.com,1
youkou.work,1
wendystraka11.com,1
iluki.ru,0
srbin.info,0
fb-account-control.hoibangai.com,1
kastaniotis.bid,1
binaryoptionsmaximizer.com,1
comman.co.jp,0
annstowncar.com,1
repair-service.com.ua,1
christianmuralist.com,1
new44chempics.890m.com,1
medicinatv.com,0
lankasee.com,0
orkuti.net,0
oiiyrnie.tk,1
rxjs.dev,0
vimoszlakin.com,1
lightningroulette.com,0
jimsmartweb.com,0
yogeshdotnet.com,0
leadofferscrew.com,1
iahffs2ca1.bradul.creatory.org,1
lexxblack.blogspot.com,0
virtualhiker.eu,1
sdn1kaliawi.sch.id,1
radiotop40.de,0
tacticaltrainingteam.cl,1
cyprussed.net,1
cracutillus.ddns.net,0
startmeup.hk,0
webmaster-paypal-community.domainezin.com,1
t.upajs.co,1
egitimcisitesi.com,1
glycogenic-chase.000webhostapp.com,1
mz.co.za,0
torrentfilms.info,0
pulsarplatform.com,0
starnova.com.ar,0
login-microsoft-office365.df.r.appspot.com,1
assia.ch,0
andorrabybus.com,0
juegosfriv20.org,1
cap32.blogspot.com,0
puntosicuro.it,0
hdtubescollection.com,0
node82.btc-giveaway.info,1
handballdeutschland.tv,0
dataconnectinfotrends.com,1
videounblocker.net,0
rrdiscovery.com,0
panamngirim.000webhostapp.com,1
spaceplan.co.in,1
mastermaq.com.br,0
bosma.com.cn,0
usapoliticsreport.com,1
redeem-myetherwallet.pw,1
mruwcqqk01.bradul.creatory.org,1
rmsautocare.com,0
trbireysel-ziraatbank-mobilsube.com,1
winfoaccountupdatecmecheldq.webeden.co.uk,1
technimum.com,1
cashbackholic.com,0
mercadoiqoption.com,1
mail.reefafhotels.com.sa,1
gamelab.com.tr,0
inrees.com,0
rmscomponents.com.au,1
blazingwashington.com,0
piximus.net,0
cafedonasantina.com.br,1
fec.gov,0
